"institution_id","institution_name","country","country_code","latitude","longitude","type","qs_ranking_2024","region","research_output_score"
"I170253739","Singidunum University","Serbia","RS","44.78240585327149","20.478973388671875","education","100.0","Europe","100.0"
"I152429107","Jawaharlal Nehru University","India","IN","28.62137031555176","77.21479797363281","education","100.0","Asia","100.0"
"I4210138309","Center for Innovation","United States","US","38.90866470336914","-77.04178619384766","facility","100.0","North America","100.0"
"I4210099079","Institute of Intelligent Machines","China","CN","31.901731491088867","117.17012786865234","facility","100.0","Asia","100.0"
"I868834043","University of the West of Scotland","United Kingdom","GB","55.831729888916016","-4.432539939880371","education","100.0","Europe","100.0"
"I9927081","Aalto University","Finland","FI","60.2052001953125","24.65220069885254","education","100.0","Europe","100.0"
"I150209017","Scripps Institution of Oceanography","United States","US","32.84727096557617","-117.27420043945312","facility","100.0","North America","100.0"
"I4210136362","APEC Climate Center","South Korea","KR","35.139671325683594","129.03346252441406","government","","Asia","42.92"
"I3123046734","Lorestan University","Iran","IR","33.4877815246582","48.35583114624024","education","100.0","Asia","100.0"
"I4210130445","Max Planck Institute for Human Cognitive and Brain Sciences","Germany","DE","51.33573532104492","12.388835906982422","facility","100.0","Europe","100.0"
"I65674248","Visvesvaraya Technological University","India","IN","15.852120399475098","74.50447082519531","education","100.0","Asia","100.0"
"I4210120238","PowerChina (China)","China","CN","39.9315071105957","116.32023620605467","company","100.0","Asia","100.0"
"I4210145292","Shenzhen University Health Science Center","China","CN","22.533105850219727","113.9328155517578","education","100.0","Asia","100.0"
"I1321296531","National Institute of Standards and Technology","United States","US","39.14344024658203","-77.20137023925781","other","100.0","North America","100.0"
"I185940356","Soochow University","Taiwan","TW","25.09528541564941","121.545654296875","education","100.0","Asia","100.0"
"I5681781","University of Adelaide","Australia","AU","-34.92866134643555","138.5986328125","education","100.0","Oceania","100.0"
"I32021983","Kiel University","Germany","DE","54.32133102416992","10.134889602661133","education","100.0","Europe","100.0"
"I153230381","Charles Sturt University","Australia","AU","-33.430023193359375","149.56556701660156","education","100.0","Oceania","100.0"
"I4210153049","Vidyasirimedhi Institute of Science and Technology","Thailand","TH","12.680950164794922","101.25798034667967","education","100.0","Asia","100.0"
"I186217134","Future University in Egypt","Egypt","EG","30.027433395385746","31.491596221923828","education","100.0","Africa","100.0"
"I4210148743","Institute of Biomembranes, Bioenergetics and Molecular Biotechnologies","Italy","IT","41.11938095092773","16.881893157958984","facility","100.0","Europe","100.0"
"I1332353952","NSW Department of Planning and Environment","Australia","AU","-33.86785125732422","151.2073211669922","government","100.0","Oceania","100.0"
"I4210118939","Montimage (France)","France","FR","48.85340881347656","2.34879994392395","company","","Europe","13.16"
"I4210140007","Ramathibodi Hospital","Thailand","TH","13.753979682922363","100.5014419555664","healthcare","100.0","Asia","100.0"
"I198244214","Université Clermont Auvergne","France","FR","45.77968978881836","3.086819887161255","education","100.0","Europe","100.0"
"I20121455","Bielefeld University","Germany","DE","52.033329010009766","8.533329963684082","education","100.0","Europe","100.0"
"I4210121838","Laboratoire Lorrain de Recherche en Informatique et ses Applications","France","FR","48.68439102172852","6.184959888458252","facility","100.0","Europe","100.0"
"I2802390878","Sir Run Run Shaw Hospital","China","CN","30.293649673461918","120.1614227294922","healthcare","100.0","Asia","100.0"
"I98947143","California State Polytechnic University","United States","US","34.06210708618164","-117.82123565673828","education","100.0","North America","100.0"
"I4210102099","VA Ann Arbor Healthcare System","United States","US","42.28639221191406","-83.71514892578125","healthcare","100.0","North America","100.0"
"I4210149013","Sydney Children’s Hospitals Network","Australia","AU","-33.91565704345703","151.24087524414062","healthcare","100.0","Oceania","100.0"
"I4387155965","Alagappa Chettiar Government College of Engineering and Technology","","","9.847009658813477","78.48358154296875","education","","","23.25"
"I232005693","Universidad Francisco de Vitoria","Spain","ES","40.43292999267578","-3.813380002975464","education","100.0","Europe","100.0"
"I4210144025","Center for Excellence in Tibetan Plateau Earth Sciences","China","CN","40.005496978759766","116.37577056884766","facility","100.0","Asia","100.0"
"I79940851","University of Brescia","Italy","IT","45.53557968139648","10.214719772338867","education","100.0","Europe","100.0"
"I4210129636","Addis Ababa Science and Technology University","Ethiopia","ET","8.892447471618652","38.80986404418945","education","100.0","Africa","100.0"
"I4210112527","Luxembourg Institute of Science and Technology","Luxembourg","LU","49.51013946533203","5.924139976501465","education","100.0","Europe","100.0"
"I4210107336","Społeczna Akademia Nauk","Poland","PL","51.77058029174805","19.473949432373047","education","100.0","Europe","100.0"
"I4210107594","Zhongshan People's Hospital","China","CN","22.530170440673828","113.38038635253906","healthcare","100.0","Asia","100.0"
"I73779912","Manipal University Jaipur","","","26.919620513916016","75.78781127929688","education","100.0","","100.0"
"I1285985921","International Labour Organization","Switzerland","CH","46.22939300537109","6.134265899658203","government","100.0","Europe","100.0"
"I187204187","Gyeongju University","South Korea","KR","35.83034133911133","129.1620635986328","education","","Asia","34.92"
"I130828816","University of Leeds","United Kingdom","GB","53.796478271484375","-1.5478500127792358","education","100.0","Europe","100.0"
"I166595947","Federal University of São João del-Rei","Brazil","BR","-21.13555908203125","-44.26166915893555","education","100.0","South America","100.0"
"I82571370","GLA University","India","IN","27.50349998474121","77.67214965820312","education","100.0","Asia","100.0"
"I4210116486","Western Health","Australia","AU","-37.81399917602539","144.96331787109375","healthcare","100.0","Oceania","100.0"
"I4210098746","Indigenous Wellbeing Centre","Australia","AU","-24.88801383972168","152.35861206054688","other","","Oceania","39.07"
"I4210141508","Synelixis (Greece)","Greece","GR","38.02707290649414","23.732986450195312","company","","Europe","11.23"
"I185071736","Chapman University","United States","US","33.78778839111328","-117.85311126708984","education","100.0","North America","100.0"
"I72769676","Gautam Buddha University","India","IN","28.49614906311035","77.5360107421875","education","100.0","Asia","100.0"
"I161463649","Audencia Business School","France","FR","47.21725082397461","-1.5533599853515625","education","100.0","Europe","100.0"
"I102373834","Bryn Mawr College","United States","US","40.01982879638672","-75.30462646484375","education","100.0","North America","100.0"
"I3131644003","ISBAT University","Uganda","UG","0.3355050086975097","32.601219177246094","education","","Africa","3.3"
"I4210157426","Istituto Nazionale di Fisica Nucleare, Sezione di Roma I","Italy","IT","41.89192962646485","12.511329650878906","facility","9.0","Europe","100.0"
"I74796645","Birla Institute of Technology and Science, Pilani","India","IN","28.367250442504883","75.60352325439453","education","100.0","Asia","100.0"
"I146367977","Applied Science Private University","Jordan","JO","31.955219268798828","35.945030212402344","education","100.0","Asia","100.0"
"I4210089050","NOAA National Environmental Satellite Data and Information Service","United States","US","38.99066925048828","-77.02609252929688","other","100.0","North America","100.0"
"I4210102957","Département Mathématiques et Informatique Appliquées","France","FR","48.85340881347656","2.34879994392395","government","100.0","Europe","100.0"
"I143288331","Hasso Plattner Institute","Germany","DE","52.39886093139648","13.06566047668457","facility","100.0","Europe","100.0"
"I4210160625","Institut de Chirurgie Guidée par l'Image","France","FR","48.58391952514648","7.745530128479004","facility","","Europe","56.91"
"I8692664","University of Oklahoma","United States","US","35.22256851196289","-97.43948364257812","education","100.0","North America","100.0"
"I190085865","Universidade Federal de Sergipe","Brazil","BR","-10.911109924316406","-37.07167053222656","education","100.0","South America","100.0"
"I45542416","Atilim University","Turkey","TR","39.91986846923828","32.854270935058594","education","100.0","Asia","100.0"
"I4401200363","Modèles et simulations pour l'Architecture et le Patrimoine","","","43.29695129394531","5.381070137023926","education","","","20.57"
"I4210121585","Terra Quantum (Switzerland)","Switzerland","CH","47.47903823852539","9.486713409423828","company","37.0","Europe","11.63"
"I76569877","Southeast University","China","CN","32.061668395996094","118.77777862548828","education","100.0","Asia","100.0"
"I4210107087","BASF (Germany)","Germany","DE","49.49515914916992","8.432817459106445","company","100.0","Europe","100.0"
"I132053463","Université Libre de Bruxelles","Belgium","BE","50.85044860839844","4.348780155181885","education","100.0","Europe","100.0"
"I2801852214","University of Washington Medical Center","United States","US","47.650001525878906","-122.3080596923828","healthcare","75.0","North America","100.0"
"I176834541","Guangdong Medical College","China","CN","21.233909606933597","110.38748931884766","education","100.0","Asia","100.0"
"I11662577","Monash University Malaysia","Malaysia","MY","3.043839931488037","101.58061981201172","education","42.0","Asia","100.0"
"I4210160144","Seoul St. Mary's Hospital","South Korea","KR","37.58589172363281","127.00431823730467","healthcare","100.0","Asia","100.0"
"I132735039","University of Debrecen","Hungary","HU","47.53166961669922","21.624439239501957","education","100.0","Europe","100.0"
"I138164181","Alexandru Ioan Cuza University","Romania","RO","47.16667175292969","27.600000381469727","education","100.0","Europe","100.0"
"I92864154","University of Buckingham","United Kingdom","GB","51.99967956542969","-0.9877899885177612","education","100.0","Europe","100.0"
